L_sizes,next_L,loss_t,loss_v,acc_t,acc_v,lr_mean,lr_std,s_min,s_plus,mb_size,lrb_size,lr,max_L,min_L,optimizer,network,max_lr,min_lr
empty,empty,3.681903025341034,3.734893321990967,14.653999328613281,13.539999961853027,0.0010000001639127731,0.0,empty,empty,20,30000,0.001,empty,empty,ADAMUPD,CNN,0.1,1e-06
,,3.4941783022880553,3.555558681488037,17.878000259399414,16.979999542236328,0.0010000001639127731,0.0,,,,,,,,,,,
,,3.3648106746673583,3.44738507270813,19.92799949645996,18.969999313354492,0.0006871902733109891,0.00048711715498939157,,,,,,,,,,,
,,3.3241976613044737,3.4096171855926514,20.90399932861328,20.01999855041504,0.0006940967286936939,0.0005086623132228851,,,,,,,,,,,
,,3.240262013912201,3.337350368499756,22.233999252319336,20.93000030517578,0.0007073161541484296,0.0005359826027415693,,,,,,,,,,,
,,3.171526571273804,3.2898879051208496,23.56399917602539,21.869998931884766,0.0007170928292907774,0.0005630571395158768,,,,,,,,,,,
,,3.160370977783203,3.290712594985962,23.969999313354492,22.01999855041504,0.0007337589049711823,0.0006004300084896386,,,,,,,,,,,
,,3.126048670768738,3.2628612518310547,24.326000213623047,22.229999542236328,0.0007426398806273937,0.000632136536296457,,,,,,,,,,,
,,3.0776547064304354,3.228703498840332,25.147998809814453,23.01999855041504,0.0007521655061282218,0.00066760228946805,,,,,,,,,,,
,,3.0896808336734773,3.2443151473999023,24.79199981689453,23.010000228881836,0.0007618623785674572,0.000707173312548548,,,,,,,,,,,
,,3.0334442768096923,3.188298225402832,26.081998825073242,23.6299991607666,0.0007637926028110087,0.0007385797216556966,,,,,,,,,,,
,,3.0153489553928376,3.1785776615142822,26.211999893188477,23.799999237060547,0.0007759059080854058,0.0007914509624242783,,,,,,,,,,,
,,3.0319244565963746,3.1993634700775146,25.5,23.469999313354492,0.0007750223740004003,0.0008310484699904919,,,,,,,,,,,
,,3.018381105518341,3.1853229999542236,26.097999572753906,23.93000030517578,0.0007774831028655171,0.0008791728178039193,,,,,,,,,,,
,,2.9738194766521455,3.1488285064697266,26.812000274658203,24.25,0.0007796757272444665,0.0009265503031201661,,,,,,,,,,,
,,2.983835939025879,3.171396255493164,26.65999984741211,24.0,0.0007768786745145917,0.0009729887824505568,,,,,,,,,,,
,,3.001474957180023,3.186638593673706,26.435998916625977,23.68000030517578,0.0007867687381803989,0.0010528279235586524,,,,,,,,,,,
