L_sizes,next_L,loss_t,loss_v,acc_t,acc_v,lr_mean,lr_std,s_min,s_plus,mb_size,lrb_size,lr,max_L,min_L,optimizer,network,max_lr,min_lr
empty,empty,3.753544610404968,3.798489809036255,13.25999927520752,12.649999618530273,0.0010000001639127731,0.0,empty,empty,20,100000,0.001,empty,empty,ADAMUPD,CNN,0.1,1e-06
,,3.539733636856079,3.6111083030700684,16.68400001525879,15.809999465942383,0.0010000001639127731,0.0,,,,,,,,,,,
,,3.4227181765556334,3.510042905807495,18.836000442504883,17.479999542236328,0.0006828685873188078,0.00048146292101591825,,,,,,,,,,,
,,3.585359683895111,3.701964855194092,17.70199966430664,16.469999313354492,0.0006882069283165038,0.0004994180053472519,,,,,,,,,,,
,,3.33475550403595,3.432668447494507,20.281999588012695,18.3799991607666,0.0007052623550407588,0.000526045507285744,,,,,,,,,,,
,,3.3260602879524233,3.443180561065674,21.04800033569336,19.279998779296875,0.0007252279319800436,0.000558599189389497,,,,,,,,,,,
,,3.25572120218277,3.367149591445923,21.77199935913086,20.329999923706055,0.0007449194672517478,0.000596551108174026,,,,,,,,,,,
,,3.216617086982727,3.3285465240478516,22.54199981689453,21.09000015258789,0.0007667555473744869,0.0006389740738086402,,,,,,,,,,,
,,3.219335904788971,3.336857795715332,22.447999954223633,20.559999465942383,0.0007892940193414688,0.0006868318887427449,,,,,,,,,,,
,,3.1579154250621797,3.281632423400879,23.826000213623047,22.149999618530273,0.0008143889135681093,0.0007483582012355328,,,,,,,,,,,
,,3.156579372501373,3.2780613899230957,23.63599967956543,22.119998931884766,0.0008363645756617188,0.0008085205918177962,,,,,,,,,,,
,,3.1388802187919618,3.265113592147827,23.935998916625977,22.40999984741211,0.0008546033059246838,0.0008676486904732883,,,,,,,,,,,
,,3.1528729075431823,3.2901370525360107,23.283998489379883,21.09000015258789,0.0008741830242797732,0.0009353939676657319,,,,,,,,,,,
,,3.1118181282520294,3.2441465854644775,24.481998443603516,22.489999771118164,0.0008939726394601166,0.001011299784295261,,,,,,,,,,,
,,3.109310021686554,3.24981689453125,24.607999801635742,22.60999870300293,0.0009132503182627261,0.001096838852390647,,,,,,,,,,,
,,3.0729685715675354,3.2177999019622803,25.239999771118164,22.899999618530273,0.0009344806894659996,0.0012017273111268878,,,,,,,,,,,
,,3.0753658500671386,3.2217819690704346,25.08599853515625,23.239999771118164,0.0009550853283144534,0.001310766558162868,,,,,,,,,,,
,,3.0782982872486113,3.2311151027679443,24.947999954223633,22.719999313354492,0.00097960839048028,0.001448333845473826,,,,,,,,,,,
,,3.0620526329040527,3.205498456954956,25.081998825073242,22.90999984741211,0.0009949576342478395,0.0015644069062545896,,,,,,,,,,,
,,3.0643450635910034,3.2215662002563477,25.171998977661133,22.920000076293945,0.0010158700169995427,0.0017423267709091306,,,,,,,,,,,
,,3.0909959273815155,3.2450356483459473,24.711999893188477,22.15999984741211,0.0010306874755769968,0.0019010059768334031,,,,,,,,,,,
,,3.0309393047332764,3.1919519901275635,25.6560001373291,23.25,0.0010558422654867172,0.0021346963476389647,,,,,,,,,,,
,,3.0545750199317934,3.2059459686279297,25.173999786376953,22.989999771118164,0.0010761695448309183,0.002390060806646943,,,,,,,,,,,
,,3.0141481149673464,3.1706604957580566,26.06399917602539,24.06999969482422,0.0011005783453583717,0.0026634742971509695,,,,,,,,,,,
,,3.032456749534607,3.1964635848999023,25.165998458862305,22.939998626708984,0.0011196748819202185,0.0029419525526463985,,,,,,,,,,,
,,3.0062182747364044,3.1694796085357666,26.31999969482422,23.90999984741211,0.0011428355937823653,0.003281167009845376,,,,,,,,,,,
,,3.0029611509799956,3.1705331802368164,26.079999923706055,23.469999313354492,,,,,,,,,,,,,
,,2.9683957941532135,3.141707181930542,26.953998565673828,24.219999313354492,,,,,,,,,,,,,
,,3.060786703491211,3.236429214477539,25.128000259399414,22.369998931884766,,,,,,,,,,,,,
,,2.98588590631485,3.159174680709839,26.58599853515625,23.619998931884766,,,,,,,,,,,,,
,,3.0382520318984985,3.20670485496521,25.472000122070312,22.969999313354492,,,,,,,,,,,,,
,,2.9698413790225984,3.152451515197754,26.694000244140625,23.739999771118164,,,,,,,,,,,,,
,,3.028489146232605,3.2068846225738525,25.805999755859375,22.689998626708984,,,,,,,,,,,,,
,,2.9698120495319364,3.1652870178222656,26.781999588012695,23.78999900817871,,,,,,,,,,,,,
,,2.9986821484565733,3.180586814880371,26.20199966430664,23.309999465942383,,,,,,,,,,,,,
,,2.9524899935245514,3.144052028656006,26.829999923706055,23.26999855041504,,,,,,,,,,,,,
,,2.9757261982917784,3.164914846420288,26.711999893188477,23.03999900817871,,,,,,,,,,,,,
,,2.9639422758102416,3.1581475734710693,26.69999885559082,23.369998931884766,,,,,,,,,,,,,
,,3.004634716081619,3.1867644786834717,25.583999633789062,22.779998779296875,,,,,,,,,,,,,
,,2.9713769627571107,3.1667842864990234,26.58599853515625,23.43000030517578,,,,,,,,,,,,,
,,2.966231108903885,3.160569906234741,26.7239990234375,23.869998931884766,,,,,,,,,,,,,
,,2.948493336057663,3.1435298919677734,27.013999938964844,23.809999465942383,,,,,,,,,,,,,
,,2.9641464418411254,3.161039352416992,26.628000259399414,23.670000076293945,,,,,,,,,,,,,
,,2.925512827014923,3.132324695587158,27.445999145507812,23.689998626708984,,,,,,,,,,,,,
,,2.944134029054642,3.152669668197632,27.0679988861084,23.579999923706055,,,,,,,,,,,,,
,,2.9354507966518404,3.135803461074829,27.029998779296875,23.75,,,,,,,,,,,,,
,,2.987127554702759,3.184464454650879,25.9739990234375,23.209999084472656,,,,,,,,,,,,,
,,2.945177126646042,3.1462175846099854,26.887998580932617,24.079999923706055,,,,,,,,,,,,,
,,2.9596040843009948,3.1725049018859863,26.63399887084961,23.209999084472656,,,,,,,,,,,,,
,,2.9877123660087586,3.1824212074279785,26.389999389648438,23.6299991607666,,,,,,,,,,,,,
