L_sizes,next_L,loss_t,loss_v,acc_t,acc_v,lr_mean,lr_std,s_min,s_plus,mb_size,lrb_size,lr,max_L,min_L,optimizer,network,max_lr,min_lr
empty,empty,3.7051717467308043,3.7435123920440674,14.471999168395996,13.979999542236328,0.0010000001639127731,0.0,empty,empty,20,40000,0.001,empty,empty,ADAMUPD,CNN,0.1,1e-06
,,3.5508915972709656,3.60923433303833,16.538000106811523,16.31999969482422,0.0010000001639127731,0.0,,,,,,,,,,,
,,3.427449857521057,3.5046942234039307,18.902000427246094,17.779998779296875,0.0006876871339045465,0.0004865469818469137,,,,,,,,,,,
,,3.3105798256874084,3.4018101692199707,21.053998947143555,20.059999465942383,0.0006964443018659949,0.000509224773850292,,,,,,,,,,,
,,3.2506954464912416,3.353926181793213,22.100000381469727,20.729999542236328,0.0007095725159160793,0.000535044411662966,,,,,,,,,,,
,,3.193485878753662,3.310833215713501,23.149999618530273,22.06999969482422,0.0007235764060169458,0.000564466929063201,,,,,,,,,,,
,,3.164434961414337,3.287862539291382,23.58599853515625,21.93000030517578,0.0007465141243301332,0.0006079347222112119,,,,,,,,,,,
,,3.1399579439640046,3.270770788192749,23.95800018310547,22.299999237060547,0.0007635019719600677,0.0006505190394818783,,,,,,,,,,,
,,3.101715625333786,3.238430976867676,24.51999855041504,22.439998626708984,0.0007756404811516404,0.0006966819055378437,,,,,,,,,,,
,,3.091116006708145,3.2387773990631104,25.057998657226562,22.369998931884766,0.0007841712213121355,0.0007386788493022323,,,,,,,,,,,
,,3.041130210161209,3.188145399093628,25.597999572753906,23.469999313354492,0.0007906969403848052,0.00077434052946046,,,,,,,,,,,
,,3.029667128944397,3.1878867149353027,25.921998977661133,23.90999984741211,0.0008024309645406902,0.0008263878989964724,,,,,,,,,,,
,,3.0278938276290894,3.202083110809326,25.703998565673828,23.09000015258789,0.0008086283341981471,0.0008772219298407435,,,,,,,,,,,
,,3.014846647310257,3.180406332015991,25.83799934387207,23.78999900817871,0.0008122480940073729,0.000937867327593267,,,,,,,,,,,
,,2.994236195755005,3.175806999206543,26.43199920654297,24.099998474121094,0.0008112111245281994,0.0009865150786936283,,,,,,,,,,,
,,2.9965579240322113,3.17610239982605,26.20800018310547,23.649999618530273,0.0008140490972436965,0.0010417356388643384,,,,,,,,,,,
,,2.9935032974243163,3.1842684745788574,26.393999099731445,23.65999984741211,0.0008232581312768161,0.0011151219950988889,,,,,,,,,,,
,,2.996578954553604,3.1805167198181152,26.15999984741211,23.44999885559082,0.0008291675476357341,0.0011964071309193969,,,,,,,,,,,
,,2.9604329716682436,3.1632602214813232,26.899999618530273,23.989999771118164,0.0008317884639836848,0.0013088737614452839,,,,,,,,,,,
,,2.919887379360199,3.1196987628936768,27.591999053955078,24.799999237060547,0.0008333963924087584,0.001434377976693213,,,,,,,,,,,
,,3.030101941537857,3.219857931137085,25.469999313354492,22.979999542236328,0.0008341986685991287,0.0015607704408466816,,,,,,,,,,,
,,2.9641175705432894,3.1742498874664307,26.552000045776367,23.31999969482422,0.0008411385351791978,0.0017283805646002293,,,,,,,,,,,
,,2.934455431032181,3.1486899852752686,27.417999267578125,23.619998931884766,0.0008453290211036801,0.0019186631543561816,,,,,,,,,,,
,,2.959998206281662,3.1760528087615967,26.591999053955078,23.029998779296875,0.0008520413539372385,0.0021948928479105234,,,,,,,,,,,
,,2.919765333557129,3.1483888626098633,27.92599868774414,24.010000228881836,0.0008620247826911509,0.002525534015148878,,,,,,,,,,,
,,2.9227773494243623,3.144847869873047,27.52400016784668,24.010000228881836,0.000869804120156914,0.0028734931256622076,,,,,,,,,,,
,,2.962550734949112,3.1914520263671875,26.729999542236328,23.15999984741211,0.0008898393716663122,0.003229374997317791,,,,,,,,,,,
,,2.9061764175891875,3.138582706451416,28.02199935913086,23.69999885559082,0.0008874911582097411,0.0033376470673829317,,,,,,,,,,,
,,2.9182443900585175,3.145819902420044,27.667999267578125,23.51999855041504,0.0008868536679074168,0.003412591991946101,,,,,,,,,,,
,,2.924566523361206,3.1547226905822754,27.399999618530273,23.649999618530273,0.0008781798533163965,0.0034378033597022295,,,,,,,,,,,
,,2.895918474149704,3.1413495540618896,28.025999069213867,23.829999923706055,0.0008693317067809403,0.003404515329748392,,,,,,,,,,,
,,2.8805892664909365,3.1157243251800537,28.305999755859375,24.31999969482422,0.0008669043309055269,0.003434662241488695,,,,,,,,,,,
,,2.884981346321106,3.127830982208252,28.04599952697754,23.979999542236328,0.0008610872901044786,0.003481209045276046,,,,,,,,,,,
,,2.8754615860462187,3.1250405311584473,28.61199951171875,24.5,0.0008531598723493516,0.0035177115350961685,,,,,,,,,,,
,,2.85411895775795,3.1097464561462402,28.841999053955078,24.51999855041504,0.0008395882323384285,0.003516977885738015,,,,,,,,,,,
,,2.869453509807587,3.1280622482299805,28.507999420166016,24.489999771118164,0.0008189938380382955,0.0032292818650603294,,,,,,,,,,,
,,2.90522159910202,3.1622819900512695,27.505998611450195,23.229999542236328,0.0008114402880892158,0.0031831117812544107,,,,,,,,,,,
,,2.848878947544098,3.103316307067871,28.967998504638672,24.799999237060547,0.0008083682623691857,0.0032785912044346333,,,,,,,,,,,
,,2.8377080887794492,3.103538751602173,29.20199966430664,25.049999237060547,0.0007966289413161576,0.003308929968625307,,,,,,,,,,,
,,2.8494038625240328,3.109428644180298,28.86199951171875,24.60999870300293,0.0007844367646612227,0.003299332456663251,,,,,,,,,,,
,,2.825971261882782,3.0988805294036865,29.12799835205078,25.170000076293945,0.0007721089641563594,0.0032038253266364336,,,,,,,,,,,
,,2.8425802149295807,3.1069860458374023,28.8799991607666,24.85999870300293,0.0007675088127143681,0.0031268440652638674,,,,,,,,,,,
,,2.8442915561676023,3.111776113510132,28.88399887084961,24.43000030517578,0.0007566751446574926,0.0031011695973575115,,,,,,,,,,,
,,2.808153322839737,3.086033344268799,29.753999710083008,24.94999885559082,0.000747617450542748,0.003096118802204728,,,,,,,,,,,
,,2.8129354606628416,3.0881431102752686,29.591999053955078,25.209999084472656,0.000737770285923034,0.003037939080968499,,,,,,,,,,,
,,2.833231177854538,3.1043360233306885,28.74799919128418,25.03999900817871,0.0007272863294929266,0.002884899266064167,,,,,,,,,,,
,,2.8102975440502167,3.0913851261138916,29.477998733520508,25.349998474121094,0.0007232186617329717,0.002787977224215865,,,,,,,,,,,
,,2.7910168673038482,3.07596492767334,29.86199951171875,25.389999389648438,0.0007235991070047021,0.0028692518826574087,,,,,,,,,,,
,,2.799611052942276,3.0846762657165527,29.733999252319336,25.26999855041504,0.0007271632202900946,0.002989651868119836,,,,,,,,,,,
,,2.803639081573486,3.0922088623046875,29.92599868774414,26.06999969482422,0.000716028327587992,0.0027303528040647507,,,,,,,,,,,
,,,,,,0.0007164452108554542,0.0027988902293145657,,,,,,,,,,,
,,,,,,0.0007169577875174582,0.002762425225228071,,,,,,,,,,,
,,,,,,0.0007187771843746305,0.0027386052533984184,,,,,,,,,,,
,,,,,,0.0007255649543367326,0.0027604938950389624,,,,,,,,,,,
,,,,,,0.000733264721930027,0.0028349815402179956,,,,,,,,,,,
,,,,,,0.000742971315048635,0.0029334796126931906,,,,,,,,,,,
,,,,,,0.0007569353911094368,0.002967784646898508,,,,,,,,,,,
,,,,,,0.0007724848692305386,0.00306161236949265,,,,,,,,,,,
,,,,,,0.0007979535148479044,0.0033260390628129244,,,,,,,,,,,
,,,,,,0.0008230169187299907,0.003589064348489046,,,,,,,,,,,
,,,,,,0.0008587561314925551,0.003933312371373177,,,,,,,,,,,
,,,,,,0.0009049399523064494,0.004379045218229294,,,,,,,,,,,
,,,,,,0.0009612366557121277,0.005030197091400623,,,,,,,,,,,
