L_sizes,next_L,loss_t,loss_v,acc_t,acc_v,lr_mean,lr_std,s_min,s_plus,mb_size,lrb_size,lr,max_L,min_L,optimizer,network,max_lr,min_lr
empty,empty,3.6604717281341554,3.7060632705688477,14.559999465942383,13.920000076293945,0.0010000001639127731,0.0,empty,empty,20,40000,0.001,empty,empty,ADAMUPD,CNN,0.1,1e-06
,,3.4948417365074156,3.5569348335266113,17.534000396728516,17.18000030517578,0.0010000001639127731,0.0,,,,,,,,,,,
,,3.37364353351593,3.4588749408721924,19.983999252319336,18.68000030517578,0.0006863809539936483,0.0004879932967014611,,,,,,,,,,,
,,3.269726993942261,3.37402081489563,21.784000396728516,20.149999618530273,0.0006924193585291505,0.0005096765817143023,,,,,,,,,,,
,,3.2267472864151,3.33830189704895,22.326000213623047,20.729999542236328,0.0007061290671117604,0.0005347781698219478,,,,,,,,,,,
,,3.1539829491615294,3.275688409805298,23.92799949645996,21.369998931884766,0.0007192824268713593,0.0005646819481626153,,,,,,,,,,,
,,3.16810287861824,3.2918906211853027,23.573999404907227,21.670000076293945,0.0007385135977528989,0.0006047837086953223,,,,,,,,,,,
,,3.0823631980896,3.2221944332122803,24.94999885559082,22.619998931884766,0.0007533964817412198,0.0006488832295872271,,,,,,,,,,,
,,3.075350983905792,3.2242536544799805,24.913999557495117,22.329999923706055,0.0007646243902854621,0.0006920613232068717,,,,,,,,,,,
,,3.0294890686511993,3.178917646408081,25.887998580932617,22.899999618530273,0.0007761997985653579,0.0007388485828414559,,,,,,,,,,,
,,3.024289011335373,3.1789844036102295,26.0679988861084,23.229999542236328,0.0007823033956810832,0.0007821698090992868,,,,,,,,,,,
,,2.9616259647369385,3.1285560131073,27.239999771118164,23.94999885559082,0.0007947347476147115,0.0008317353203892708,,,,,,,,,,,
,,3.0026388473510743,3.168231725692749,26.145999908447266,23.15999984741211,0.0008008455042727292,0.0008813759195618331,,,,,,,,,,,
,,2.968268953561783,3.1351656913757324,27.06399917602539,23.869998931884766,0.0008053770870901644,0.0009291684837080538,,,,,,,,,,,
,,3.008451935529709,3.1853466033935547,26.01999855041504,23.469999313354492,0.0008073161588981748,0.0009751160978339612,,,,,,,,,,,
,,2.989825997400284,3.1732027530670166,26.51799964904785,23.439998626708984,0.0008072403725236654,0.001025417004711926,,,,,,,,,,,
,,2.9774262833595277,3.159423351287842,26.49199867248535,24.099998474121094,0.0008166890474967659,0.0011069244937971234,,,,,,,,,,,
,,2.954301885128021,3.1412055492401123,26.983999252319336,24.139999389648438,0.0008186618215404451,0.0011760583147406578,,,,,,,,,,,
,,2.9568827425956727,3.1506617069244385,26.763999938964844,23.459999084472656,0.0008177947602234781,0.0012484922772273421,,,,,,,,,,,
,,2.913921348619461,3.109471321105957,27.647998809814453,23.809999465942383,0.0008160915458574891,0.0013554950710386038,,,,,,,,,,,
,,2.9556131307125093,3.154431104660034,27.06399917602539,23.899999618530273,0.0008118379628285766,0.0014481066027656198,,,,,,,,,,,
,,2.889981655693054,3.102947473526001,28.243999481201172,24.369998931884766,0.0008141326252371073,0.0015053253155201674,,,,,,,,,,,
